2019-10-31T18:52:59Z,40.627883,14.366858
2019-10-31T18:52:52Z,40.627883,14.366858
2019-10-31T18:35:23Z,40.627808,14.364933
2019-10-31T18:26:12Z,40.628197,14.367075
2019-10-31T12:17:17Z,40.634303,14.602580
2019-10-31T12:08:10Z,40.635808,14.601962
2019-10-31T12:07:51Z,40.635708,14.601955
2019-10-31T12:07:41Z,40.635583,14.602013
2019-10-31T11:27:13Z,40.632400,14.603013
2019-10-31T11:26:50Z,40.632347,14.603062
2019-10-31T11:26:42Z,40.632350,14.603067
2019-10-31T11:26:35Z,40.632338,14.603063
2019-10-31T11:26:15Z,40.632330,14.603028
2019-10-31T11:25:18Z,40.632358,14.603080
2019-10-31T11:25:05Z,40.632325,14.603017
2019-10-31T11:24:57Z,40.632337,14.603038
2019-10-31T11:24:55Z,40.632328,14.603042
2019-10-31T11:24:54Z,40.632337,14.603033
2019-10-31T11:24:50Z,40.632347,14.603025
2019-10-31T11:24:49Z,40.632347,14.603017
2019-10-31T11:24:47Z,40.632347,14.603012
2019-10-31T11:16:12Z,40.631775,14.595912
2019-10-31T11:13:15Z,40.626672,14.584980
2019-10-31T11:10:47Z,40.621478,14.579305
2019-10-31T10:50:16Z,40.612258,14.522980
2019-10-31T10:47:56Z,40.615363,14.523095
2019-10-31T10:47:51Z,40.615525,14.523222
2019-10-31T10:47:11Z,40.616317,14.521728
2019-10-31T10:47:04Z,40.616128,14.520967
2019-10-31T10:47:03Z,40.616037,14.520895
2019-10-31T10:28:56Z,40.630163,14.487425
2019-10-31T10:28:52Z,40.630220,14.487412
2019-10-31T10:28:45Z,40.630583,14.487155
2019-10-31T10:28:35Z,40.630875,14.487178
2019-10-31T10:28:13Z,40.631053,14.486542
2019-10-31T10:28:09Z,40.630938,14.486470
2019-10-31T10:28:02Z,40.630170,14.485288
2019-10-31T10:26:18Z,40.633113,14.483203
2019-10-31T10:26:18Z,40.633113,14.483203
2019-10-31T10:26:04Z,40.632645,14.483420
2019-10-31T10:25:36Z,40.631663,14.482542
2019-10-31T10:25:33Z,40.631683,14.482247
2019-10-31T10:25:32Z,40.631683,14.482247
2019-10-31T10:25:32Z,40.631553,14.482178
2019-10-31T10:25:04Z,40.630517,14.481880
2019-10-31T10:24:15Z,40.629528,14.482303
2019-10-31T10:24:10Z,40.629475,14.482275
2019-10-31T10:23:52Z,40.629538,14.481422
2019-10-31T10:21:40Z,40.629862,14.477763
2019-10-31T10:21:35Z,40.629638,14.477472
2019-10-31T10:21:15Z,40.628680,14.478628
2019-10-31T10:21:06Z,40.628087,14.479083
2019-10-31T10:21:04Z,40.627983,14.479192
2019-10-31T10:21:01Z,40.627750,14.479238
2019-10-31T10:20:59Z,40.627597,14.479225
2019-10-31T10:19:06Z,40.624070,14.471063
2019-10-31T10:19:06Z,40.624070,14.471063
2019-10-31T10:18:54Z,40.623475,14.471497
2019-10-31T10:18:50Z,40.623287,14.471275
2019-10-31T10:18:49Z,40.623178,14.471262
2019-10-31T10:18:45Z,40.622958,14.471005
2019-10-31T10:18:21Z,40.621963,14.469878
2019-10-31T10:18:19Z,40.621925,14.469797
2019-10-31T10:18:07Z,40.621762,14.468628
2019-10-31T10:17:30Z,40.621637,14.465778
2019-10-31T10:15:45Z,40.619737,14.459608
2019-10-31T10:15:43Z,40.619853,14.459633
2019-10-31T10:15:41Z,40.619970,14.459542
2019-10-31T10:15:40Z,40.620712,14.457122
2019-10-31T10:13:32Z,40.619870,14.449938
2019-10-31T10:13:22Z,40.619672,14.449180
2019-10-31T10:12:08Z,40.618062,14.440650
2019-10-31T10:12:07Z,40.618062,14.440650
2019-10-31T10:11:21Z,40.617533,14.440333
2019-10-31T10:11:20Z,40.617455,14.440303
